zip_code,city,country,state
03468,West Peterborough,Hillsborough,New Hampshire
03469,West Swanzey,Cheshire,New Hampshire
03470,Winchester,Cheshire,New Hampshire
03561,Littleton,Grafton,New Hampshire
03570,Berlin,Coos,New Hampshire
03574,Bethlehem,Grafton,New Hampshire
03575,Bretton Woods,Coos,New Hampshire
03576,Colebrook,Coos,New Hampshire
03579,Errol,Coos,New Hampshire
03580,Franconia,Grafton,New Hampshire
03581,Gorham,Coos,New Hampshire
03582,Groveton,Coos,New Hampshire
03582,Northumberland,Coos,New Hampshire
03583,Jefferson,Coos,New Hampshire
03584,Lancaster,Coos,New Hampshire
03585,Lisbon,Grafton,New Hampshire
03586,Sugar Hill,Grafton,New Hampshire
03588,Milan,Coos,New Hampshire
03589,Mount Washington,Coos,New Hampshire
03590,North Stratford,Coos,New Hampshire
03592,Pittsburg,Coos,New Hampshire
03593,Randolph,Coos,New Hampshire
03595,Twin Mountain,Coos,New Hampshire
03597,West Stewartstown,Coos,New Hampshire
03598,Whitefield,Coos,New Hampshire
03601,Acworth,Sullivan,New Hampshire
03602,Alstead,Cheshire,New Hampshire
03603,Charlestown,Sullivan,New Hampshire
03604,Drewsville,Cheshire,New Hampshire
03605,Lempster,Sullivan,New Hampshire
03607,South Acworth,Sullivan,New Hampshire
03608,Walpole,Cheshire,New Hampshire
03609,North Walpole,Cheshire,New Hampshire
03740,Bath,Grafton,New Hampshire
03741,Canaan,Grafton,New Hampshire
03743,Claremont,Sullivan,New Hampshire
03745,Cornish,Sullivan,New Hampshire
03746,Cornish Flat,Sullivan,New Hampshire
03748,Enfield,Grafton,New Hampshire
03749,Enfield Center,Grafton,New Hampshire
03750,Etna,Grafton,New Hampshire
03751,Georges Mills,Sullivan,New Hampshire
03752,Goshen,Sullivan,New Hampshire
03753,Grantham,Sullivan,New Hampshire
03754,Guild,Sullivan,New Hampshire
03755,Hanover,Grafton,New Hampshire
03756,Lebanon,Grafton,New Hampshire
03765,Haverhill,Grafton,New Hampshire
03766,Lebanon,Grafton,New Hampshire
03768,Lyme,Grafton,New Hampshire
03769,Lyme Center,Grafton,New Hampshire
03770,Meriden,Sullivan,New Hampshire
03771,Monroe,Grafton,New Hampshire
03773,Newport,Sullivan,New Hampshire
03774,North Haverhill,Grafton,New Hampshire
03777,Orford,Grafton,New Hampshire
03779,Piermont,Grafton,New Hampshire
03780,Pike,Grafton,New Hampshire
03781,Plainfield,Sullivan,New Hampshire
03782,Sunapee,Sullivan,New Hampshire
03784,West Lebanon,Grafton,New Hampshire
03785,Woodsville,Grafton,New Hampshire
03801,Portsmouth,Rockingham,New Hampshire
03802,Portsmouth,Rockingham,New Hampshire
03803,Portsmouth,Rockingham,New Hampshire
03804,Portsmouth,Rockingham,New Hampshire
03805,Newington,Strafford,New Hampshire
03809,Alton,Belknap,New Hampshire
03810,Alton Bay,Belknap,New Hampshire
03811,Atkinson,Rockingham,New Hampshire
03812,Bartlett,Carroll,New Hampshire
03813,Center Conway,Carroll,New Hampshire
03814,Center Ossipee,Carroll,New Hampshire
03815,Center Strafford,Strafford,New Hampshire
03816,Center Tuftonboro,Carroll,New Hampshire
03817,Chocorua,Carroll,New Hampshire
03818,Conway,Carroll,New Hampshire
03819,Danville,Rockingham,New Hampshire
03820,Dover,Strafford,New Hampshire
03821,Dover,Strafford,New Hampshire
03822,Dover,Strafford,New Hampshire
03823,Madbury,Strafford,New Hampshire
03824,Durham,Strafford,New Hampshire
03825,Barrington,Strafford,New Hampshire
03826,East Hampstead,Rockingham,New Hampshire
03827,East Kingston,Rockingham,New Hampshire
03830,East Wakefield,Carroll,New Hampshire
03832,Eaton Center,Carroll,New Hampshire
03833,Exeter,Rockingham,New Hampshire
03835,Farmington,Strafford,New Hampshire
03836,Freedom,Carroll,New Hampshire
03837,Gilmanton Iron Works,Belknap,New Hampshire
03838,Glen,Carroll,New Hampshire
03839,Rochester,Strafford,New Hampshire
03840,Greenland,Rockingham,New Hampshire
03841,Hampstead,Rockingham,New Hampshire
03842,Hampton,Rockingham,New Hampshire
03843,Hampton,Rockingham,New Hampshire
03844,Hampton Falls,Rockingham,New Hampshire
03845,Intervale,Carroll,New Hampshire
03846,Jackson,Carroll,New Hampshire
03847,Kearsarge,Carroll,New Hampshire
03848,Kingston,Rockingham,New Hampshire
03849,Madison,Carroll,New Hampshire
03850,Melvin Village,Carroll,New Hampshire
03851,Milton,Strafford,New Hampshire
03852,Milton Mills,Strafford,New Hampshire
03853,Mirror Lake,Carroll,New Hampshire
03854,New Castle,Rockingham,New Hampshire
03855,New Durham,Strafford,New Hampshire
03856,Newfields,Rockingham,New Hampshire
03857,Newmarket,Rockingham,New Hampshire
03858,Newton,Rockingham,New Hampshire
03859,Newton Junction,Rockingham,New Hampshire
03860,North Conway,Carroll,New Hampshire
03862,North Hampton,Rockingham,New Hampshire
03864,Ossipee,Carroll,New Hampshire
03865,Plaistow,Rockingham,New Hampshire
03866,Rochester,Strafford,New Hampshire
03867,Rochester,Strafford,New Hampshire
03868,Rochester,Strafford,New Hampshire
03869,Rollinsford,Strafford,New Hampshire
03870,Rye,Rockingham,New Hampshire
03871,Rye Beach,Rockingham,New Hampshire
03872,Sanbornville,Carroll,New Hampshire
03873,Sandown,Rockingham,New Hampshire
03874,Seabrook,Rockingham,New Hampshire
03875,Silver Lake,Carroll,New Hampshire
03878,Somersworth,Strafford,New Hampshire
03882,Effingham,Carroll,New Hampshire
03883,South Tamworth,Carroll,New Hampshire
03884,Strafford,Strafford,New Hampshire
03885,Stratham,Rockingham,New Hampshire
03886,Tamworth,Carroll,New Hampshire
03887,Union,Carroll,New Hampshire
03890,West Ossipee,Carroll,New Hampshire
03894,Wolfeboro,Carroll,New Hampshire
03896,Wolfeboro Falls,Carroll,New Hampshire
03897,Wonalancet,Carroll,New Hampshire
07001,Avenel,Middlesex,New Jersey
07002,Bayonne,Hudson,New Jersey
07003,Bloomfield,Essex,New Jersey
07004,Fairfield,Essex,New Jersey
07005,Boonton,Morris,New Jersey
07006,Caldwell,Essex,New Jersey
07007,Caldwell,Essex,New Jersey
07008,Carteret,Middlesex,New Jersey
07009,Cedar Grove,Essex,New Jersey
07010,Cliffside Park,Bergen,New Jersey
07011,Clifton,Passaic,New Jersey
07012,Clifton,Passaic,New Jersey
07013,Clifton,Passaic,New Jersey
07014,Clifton,Passaic,New Jersey
07015,Clifton,Passaic,New Jersey
07016,Cranford,Union,New Jersey
07017,East Orange,Essex,New Jersey
07018,East Orange,Essex,New Jersey
07019,East Orange,Essex,New Jersey
07020,Edgewater,Bergen,New Jersey
07021,Essex Fells,Essex,New Jersey
07022,Fairview,Bergen,New Jersey
07023,Fanwood,Union,New Jersey
07024,Fort Lee,Bergen,New Jersey
07026,Garfield,Bergen,New Jersey
07027,Garwood,Union,New Jersey
07028,Glen Ridge,Essex,New Jersey
07029,Harrison,Hudson,New Jersey
07030,Hoboken,Hudson,New Jersey
07031,North Arlington,Bergen,New Jersey
07032,Kearny,Hudson,New Jersey
07033,Kenilworth,Union,New Jersey
07034,Lake Hiawatha,Morris,New Jersey
07035,Lincoln Park,Morris,New Jersey
07036,Linden,Union,New Jersey
07039,Livingston,Essex,New Jersey
07040,Maplewood,Essex,New Jersey
07041,Millburn,Essex,New Jersey
07042,Montclair,Essex,New Jersey
07043,Montclair,Essex,New Jersey
07044,Verona,Essex,New Jersey
07045,Montville,Morris,New Jersey
07046,Mountain Lakes,Morris,New Jersey
07047,North Bergen,Hudson,New Jersey
07050,Orange,Essex,New Jersey
07051,Orange,Essex,New Jersey
07052,West Orange,Essex,New Jersey
07054,Parsippany,Morris,New Jersey
07055,Passaic,Passaic,New Jersey
07057,Wallington,Bergen,New Jersey
07058,Pine Brook,Morris,New Jersey
07059,Warren,Somerset,New Jersey
07060,Plainfield,Union,New Jersey
07061,Plainfield,Union,New Jersey
07062,Plainfield,Union,New Jersey
07063,Plainfield,Union,New Jersey
07064,Port Reading,Middlesex,New Jersey
07065,Rahway,Union,New Jersey
07066,Clark,Union,New Jersey
07067,Colonia,Middlesex,New Jersey
07068,Roseland,Essex,New Jersey
07069,Watchung,Somerset,New Jersey
07070,Rutherford,Bergen,New Jersey
07071,Lyndhurst,Bergen,New Jersey
07072,Carlstadt,Bergen,New Jersey
07073,East Rutherford,Bergen,New Jersey
07074,Moonachie,Bergen,New Jersey
07075,Wood Ridge,Bergen,New Jersey
07076,Scotch Plains,Union,New Jersey
07077,Sewaren,Middlesex,New Jersey
07078,Short Hills,Essex,New Jersey
07079,South Orange,Essex,New Jersey
07080,South Plainfield,Middlesex,New Jersey
07081,Springfield,Union,New Jersey
07082,Towaco,Morris,New Jersey
07083,Union,Union,New Jersey
07086,Weehawken,Hudson,New Jersey
07087,Union City,Hudson,New Jersey
07088,Vauxhall,Union,New Jersey
07090,Westfield,Union,New Jersey
07091,Westfield,Union,New Jersey
07092,Mountainside,Union,New Jersey
07093,West New York,Hudson,New Jersey
07094,Secaucus,Hudson,New Jersey
07095,Woodbridge,Middlesex,New Jersey
07096,Secaucus,Hudson,New Jersey
07097,Jersey City,Hudson,New Jersey
07099,Kearny,Hudson,New Jersey
07101,Newark,Essex,New Jersey
07102,Newark,Essex,New Jersey
07103,Newark,Essex,New Jersey
07104,Newark,Essex,New Jersey
07105,Newark,Essex,New Jersey
07106,Newark,Essex,New Jersey
07107,Newark,Essex,New Jersey
07108,Newark,Essex,New Jersey
07109,Belleville,Essex,New Jersey
07110,Nutley,Essex,New Jersey
07111,Irvington,Essex,New Jersey
07112,Newark,Essex,New Jersey
07114,Newark,Essex,New Jersey
07175,Newark,Essex,New Jersey
07182,Newark,Essex,New Jersey
07184,Newark,Essex,New Jersey
07188,Newark,Essex,New Jersey
07189,Newark,Essex,New Jersey
07191,Newark,Essex,New Jersey
07192,Newark,Essex,New Jersey
07193,Newark,Essex,New Jersey
07194,Newark,Essex,New Jersey
07195,Newark,Essex,New Jersey
07198,Newark,Essex,New Jersey
07199,Newark,Essex,New Jersey
07201,Elizabeth,Union,New Jersey
07202,Elizabeth,Union,New Jersey
07203,Roselle,Union,New Jersey
07204,Roselle Park,Union,New Jersey
07205,Hillside,Union,New Jersey
07206,Elizabeth,Union,New Jersey
07207,Elizabeth,Union,New Jersey
07208,Elizabeth,Union,New Jersey
07302,Jersey City,Hudson,New Jersey
07303,Jersey City,Hudson,New Jersey
07304,Jersey City,Hudson,New Jersey
07305,Jersey City,Hudson,New Jersey
07306,Jersey City,Hudson,New Jersey
07307,Jersey City,Hudson,New Jersey
07308,Jersey City,Hudson,New Jersey
07309,Jersey City,Hudson,New Jersey
07310,Jersey City,Hudson,New Jersey
07311,Jersey City,Hudson,New Jersey
07395,Jersey City,Hudson,New Jersey
07399,Jersey City,Hudson,New Jersey
07401,Allendale,Bergen,New Jersey
07403,Bloomingdale,Passaic,New Jersey
07405,Butler,Morris,New Jersey
07407,Elmwood Park,Bergen,New Jersey
07410,Fair Lawn,Bergen,New Jersey
07416,Franklin,Sussex,New Jersey
07417,Franklin Lakes,Bergen,New Jersey
07418,Glenwood,Sussex,New Jersey
07419,Hamburg,Sussex,New Jersey
07420,Haskell,Passaic,New Jersey
07421,Hewitt,Passaic,New Jersey
07422,Highland Lakes,Sussex,New Jersey
07423,Ho Ho Kus,Bergen,New Jersey
07424,Little Falls,Passaic,New Jersey
07428,Mc Afee,Sussex,New Jersey
07430,Mahwah,Bergen,New Jersey
07432,Midland Park,Bergen,New Jersey
07435,Newfoundland,Passaic,New Jersey
07436,Oakland,Bergen,New Jersey
07438,Oak Ridge,Passaic,New Jersey
07439,Ogdensburg,Sussex,New Jersey
07440,Pequannock,Morris,New Jersey
07442,Pompton Lakes,Passaic,New Jersey
07444,Pompton Plains,Morris,New Jersey
07446,Ramsey,Bergen,New Jersey
07450,Ridgewood,Bergen,New Jersey
07451,Ridgewood,Bergen,New Jersey
07452,Glen Rock,Bergen,New Jersey
07456,Ringwood,Passaic,New Jersey
07457,Riverdale,Morris,New Jersey
07458,Saddle River,Bergen,New Jersey
07460,Stockholm,Sussex,New Jersey
07461,Sussex,Sussex,New Jersey
07462,Vernon,Sussex,New Jersey
07463,Waldwick,Bergen,New Jersey
07465,Wanaque,Passaic,New Jersey
07470,Wayne,Passaic,New Jersey
07474,Wayne,Passaic,New Jersey
07477,Wayne,Passaic,New Jersey
07480,West Milford,Passaic,New Jersey
07481,Wyckoff,Bergen,New Jersey
07495,Mahwah,Bergen,New Jersey
07501,Paterson,Passaic,New Jersey
07502,Paterson,Passaic,New Jersey
07503,Paterson,Passaic,New Jersey
07504,Paterson,Passaic,New Jersey
07505,Paterson,Passaic,New Jersey
07506,Hawthorne,Passaic,New Jersey
07507,Hawthorne,Passaic,New Jersey
07508,Haledon,Passaic,New Jersey
07509,Paterson,Passaic,New Jersey
07510,Paterson,Passaic,New Jersey
07511,Totowa,Passaic,New Jersey
07512,Totowa,Passaic,New Jersey
07513,Paterson,Passaic,New Jersey
07514,Paterson,Passaic,New Jersey
07522,Paterson,Passaic,New Jersey
07524,Paterson,Passaic,New Jersey
07533,Paterson,Passaic,New Jersey
07538,Haledon,Passaic,New Jersey
07543,Paterson,Passaic,New Jersey
07544,Paterson,Passaic,New Jersey
07601,Hackensack,Bergen,New Jersey
07602,Hackensack,Bergen,New Jersey
07603,Bogota,Bergen,New Jersey
07604,Hasbrouck Heights,Bergen,New Jersey
07605,Leonia,Bergen,New Jersey
07606,South Hackensack,Bergen,New Jersey
07607,Maywood,Bergen,New Jersey
07608,Teterboro,Bergen,New Jersey
07620,Alpine,Bergen,New Jersey
07621,Bergenfield,Bergen,New Jersey
07624,Closter,Bergen,New Jersey
07626,Cresskill,Bergen,New Jersey
07627,Demarest,Bergen,New Jersey
07628,Dumont,Bergen,New Jersey
07630,Emerson,Bergen,New Jersey
07631,Englewood,Bergen,New Jersey
07632,Englewood Cliffs,Bergen,New Jersey
07640,Harrington Park,Bergen,New Jersey
07641,Haworth,Bergen,New Jersey
07642,Hillsdale,Bergen,New Jersey
07643,Little Ferry,Bergen,New Jersey
07644,Lodi,Bergen,New Jersey
07645,Montvale,Bergen,New Jersey
07646,New Milford,Bergen,New Jersey
07647,Northvale,Bergen,New Jersey
07648,Norwood,Bergen,New Jersey
07649,Oradell,Bergen,New Jersey
07650,Palisades Park,Bergen,New Jersey
07652,Paramus,Bergen,New Jersey
07653,Paramus,Bergen,New Jersey
07656,Park Ridge,Bergen,New Jersey
07657,Ridgefield,Bergen,New Jersey
07660,Ridgefield Park,Bergen,New Jersey
07661,River Edge,Bergen,New Jersey
07662,Rochelle Park,Bergen,New Jersey
07663,Saddle Brook,Bergen,New Jersey
07666,Teaneck,Bergen,New Jersey
07670,Tenafly,Bergen,New Jersey
07675,Westwood,Bergen,New Jersey
07676,Township Of Washington,Bergen,New Jersey
07677,Woodcliff Lake,Bergen,New Jersey
07699,Teterboro,Bergen,New Jersey
07701,Red Bank,Monmouth,New Jersey
07702,Shrewsbury,Monmouth,New Jersey
07703,Fort Monmouth,Monmouth,New Jersey
07704,Fair Haven,Monmouth,New Jersey
07709,Red Bank,Monmouth,New Jersey
07710,Adelphia,Monmouth,New Jersey
07711,Allenhurst,Monmouth,New Jersey
07712,Asbury Park,Monmouth,New Jersey
07715,Belmar,Monmouth,New Jersey
07716,Atlantic Highlands,Monmouth,New Jersey
07717,Avon By The Sea,Monmouth,New Jersey
07718,Belford,Monmouth,New Jersey
07719,Belmar,Monmouth,New Jersey
07720,Bradley Beach,Monmouth,New Jersey
07721,Cliffwood,Monmouth,New Jersey
07722,Colts Neck,Monmouth,New Jersey
07723,Deal,Monmouth,New Jersey
07724,Eatontown,Monmouth,New Jersey
07726,Englishtown,Monmouth,New Jersey
07727,Farmingdale,Monmouth,New Jersey
07728,Freehold,Monmouth,New Jersey
07730,Hazlet,Monmouth,New Jersey
07731,Howell,Monmouth,New Jersey
07732,Highlands,Monmouth,New Jersey
07733,Holmdel,Monmouth,New Jersey
07734,Keansburg,Monmouth,New Jersey
07735,Keyport,Monmouth,New Jersey
07737,Leonardo,Monmouth,New Jersey
07738,Lincroft,Monmouth,New Jersey
07739,Little Silver,Monmouth,New Jersey
07740,Long Branch,Monmouth,New Jersey
07746,Marlboro,Monmouth,New Jersey
07747,Matawan,Monmouth,New Jersey
07748,Middletown,Monmouth,New Jersey
07750,Monmouth Beach,Monmouth,New Jersey
07751,Morganville,Monmouth,New Jersey
07752,Navesink,Monmouth,New Jersey
07753,Neptune,Monmouth,New Jersey
07754,Neptune,Monmouth,New Jersey
07755,Oakhurst,Monmouth,New Jersey
07756,Ocean Grove,Monmouth,New Jersey
07757,Oceanport,Monmouth,New Jersey
07758,Port Monmouth,Monmouth,New Jersey
07760,Rumson,Monmouth,New Jersey
07762,Spring Lake,Monmouth,New Jersey
07763,Tennent,Monmouth,New Jersey
07764,West Long Branch,Monmouth,New Jersey
07765,Wickatunk,Monmouth,New Jersey
07777,Holmdel,Monmouth,New Jersey
07799,Eatontown,Monmouth,New Jersey
07801,Dover,Morris,New Jersey
07802,Dover,Morris,New Jersey
07803,Mine Hill,Morris,New Jersey
07806,Picatinny Arsenal,Morris,New Jersey
07820,Allamuchy,Warren,New Jersey
07821,Andover,Sussex,New Jersey
07822,Augusta,Sussex,New Jersey
07823,Belvidere,Warren,New Jersey
07825,Blairstown,Warren,New Jersey
07826,Branchville,Sussex,New Jersey
07827,Montague,Sussex,New Jersey
07828,Budd Lake,Morris,New Jersey
07829,Buttzville,Warren,New Jersey
07830,Califon,Hunterdon,New Jersey
07831,Changewater,Warren,New Jersey
07832,Columbia,Warren,New Jersey
07833,Delaware,Warren,New Jersey
07834,Denville,Morris,New Jersey
07836,Flanders,Morris,New Jersey
07837,Glasser,Sussex,New Jersey
07838,Great Meadows,Warren,New Jersey
07839,Greendell,Sussex,New Jersey
07840,Hackettstown,Warren,New Jersey
07842,Hibernia,Morris,New Jersey
07843,Hopatcong,Sussex,New Jersey
07844,Hope,Warren,New Jersey
07845,Ironia,Morris,New Jersey
07846,Johnsonburg,Warren,New Jersey
07847,Kenvil,Morris,New Jersey
07848,Lafayette,Sussex,New Jersey
07849,Lake Hopatcong,Morris,New Jersey
07850,Landing,Morris,New Jersey
07851,Layton,Sussex,New Jersey
07852,Ledgewood,Morris,New Jersey
07853,Long Valley,Morris,New Jersey
07855,Middleville,Sussex,New Jersey
07856,Mount Arlington,Morris,New Jersey
07857,Netcong,Morris,New Jersey
07860,Newton,Sussex,New Jersey
07863,Oxford,Warren,New Jersey
07865,Port Murray,Warren,New Jersey
07866,Rockaway,Morris,New Jersey
07869,Randolph,Morris,New Jersey
07870,Schooleys Mountain,Morris,New Jersey
07871,Sparta,Sussex,New Jersey
07874,Stanhope,Sussex,New Jersey
07875,Stillwater,Sussex,New Jersey
07876,Succasunna,Morris,New Jersey
07877,Swartswood,Sussex,New Jersey
07878,Mount Tabor,Morris,New Jersey
07879,Tranquility,Sussex,New Jersey
07880,Vienna,Warren,New Jersey
07881,Wallpack Center,Sussex,New Jersey
07882,Washington,Warren,New Jersey
07885,Wharton,Morris,New Jersey
07890,Branchville,Sussex,New Jersey
07901,Summit,Union,New Jersey
07902,Summit,Union,New Jersey
07920,Basking Ridge,Somerset,New Jersey
07921,Bedminster,Somerset,New Jersey
07922,Berkeley Heights,Union,New Jersey
07924,Bernardsville,Somerset,New Jersey
07926,Brookside,Morris,New Jersey
07927,Cedar Knolls,Morris,New Jersey
07928,Chatham,Morris,New Jersey
07930,Chester,Morris,New Jersey
07931,Far Hills,Somerset,New Jersey
07932,Florham Park,Morris,New Jersey
07933,Gillette,Morris,New Jersey
07934,Gladstone,Somerset,New Jersey
07935,Green Village,Morris,New Jersey
07936,East Hanover,Morris,New Jersey
07938,Liberty Corner,Somerset,New Jersey
07939,Lyons,Somerset,New Jersey
07940,Madison,Morris,New Jersey
07945,Mendham,Morris,New Jersey
07946,Millington,Morris,New Jersey
07950,Greystone Park,Morris,New Jersey
07950,Morris Plains,Morris,New Jersey
07960,Morristown,Morris,New Jersey
07961,Morristown,Morris,New Jersey
07962,Morristown,Morris,New Jersey
07963,Morristown,Morris,New Jersey
07970,Mount Freedom,Morris,New Jersey
07974,New Providence,Union,New Jersey
07976,New Vernon,Morris,New Jersey
07977,Peapack,Somerset,New Jersey
07978,Pluckemin,Somerset,New Jersey
07979,Pottersville,Hunterdon,New Jersey
07980,Stirling,Morris,New Jersey
07981,Whippany,Morris,New Jersey
07983,Whippany,Morris,New Jersey
07999,Whippany,Morris,New Jersey
08001,Alloway,Salem,New Jersey
08002,Cherry Hill,Camden,New Jersey
08003,Cherry Hill,Camden,New Jersey
08004,Atco,Camden,New Jersey
08005,Barnegat,Ocean,New Jersey
08006,Barnegat Light,Ocean,New Jersey
08007,Barrington,Camden,New Jersey
08008,Beach Haven,Ocean,New Jersey
08009,Berlin,Camden,New Jersey
08010,Beverly,Burlington,New Jersey
08011,Birmingham,Burlington,New Jersey
08012,Blackwood,Camden,New Jersey
08014,Bridgeport,Gloucester,New Jersey
08015,Browns Mills,Burlington,New Jersey
08016,Burlington,Burlington,New Jersey
08018,Cedar Brook,Camden,New Jersey
08019,Chatsworth,Burlington,New Jersey
08020,Clarksboro,Gloucester,New Jersey
08021,Clementon,Camden,New Jersey
08022,Columbus,Burlington,New Jersey
08023,Deepwater,Salem,New Jersey
08025,Ewan,Gloucester,New Jersey
08026,Gibbsboro,Camden,New Jersey
08027,Gibbstown,Gloucester,New Jersey
08028,Glassboro,Gloucester,New Jersey
08029,Glendora,Camden,New Jersey
08030,Gloucester City,Camden,New Jersey
08031,Bellmawr,Camden,New Jersey
08032,Grenloch,Gloucester,New Jersey
08033,Haddonfield,Camden,New Jersey
08034,Cherry Hill,Camden,New Jersey
08035,Haddon Heights,Camden,New Jersey
08036,Hainesport,Burlington,New Jersey
08037,Hammonton,Atlantic,New Jersey
08038,Hancocks Bridge,Salem,New Jersey
08039,Harrisonville,Gloucester,New Jersey
08041,Jobstown,Burlington,New Jersey
08042,Juliustown,Burlington,New Jersey
08043,Voorhees,Camden,New Jersey
08045,Lawnside,Camden,New Jersey
08046,Willingboro,Burlington,New Jersey
08048,Lumberton,Burlington,New Jersey
08049,Magnolia,Camden,New Jersey
08050,Manahawkin,Ocean,New Jersey
08051,Mantua,Gloucester,New Jersey
08052,Maple Shade,Burlington,New Jersey
08053,Marlton,Burlington,New Jersey
08054,Mount Laurel,Burlington,New Jersey
08055,Medford,Burlington,New Jersey
08056,Mickleton,Gloucester,New Jersey
08057,Moorestown,Burlington,New Jersey
08059,Mount Ephraim,Camden,New Jersey
08060,Mount Holly,Burlington,New Jersey
08061,Mount Royal,Gloucester,New Jersey
08062,Mullica Hill,Gloucester,New Jersey
08063,National Park,Gloucester,New Jersey
08064,New Lisbon,Burlington,New Jersey
08065,Palmyra,Burlington,New Jersey
08066,Paulsboro,Gloucester,New Jersey
08067,Pedricktown,Salem,New Jersey
08068,Pemberton,Burlington,New Jersey
08069,Penns Grove,Salem,New Jersey
08070,Pennsville,Salem,New Jersey
08071,Pitman,Gloucester,New Jersey
08072,Quinton,Salem,New Jersey
08073,Rancocas,Burlington,New Jersey
08074,Richwood,Gloucester,New Jersey
08075,Riverside,Burlington,New Jersey
08076,Riverton,Burlington,New Jersey
08077,Riverton,Burlington,New Jersey
08078,Runnemede,Camden,New Jersey
08079,Salem,Salem,New Jersey
08080,Sewell,Gloucester,New Jersey
08081,Sicklerville,Camden,New Jersey
08083,Somerdale,Camden,New Jersey
08084,Stratford,Camden,New Jersey
08085,Swedesboro,Gloucester,New Jersey
08086,Thorofare,Gloucester,New Jersey
08087,Tuckerton,Ocean,New Jersey
08088,Vincentown,Burlington,New Jersey
08089,Waterford Works,Camden,New Jersey
08090,Wenonah,Gloucester,New Jersey
08091,West Berlin,Camden,New Jersey
08092,West Creek,Ocean,New Jersey
08093,Westville,Gloucester,New Jersey
08094,Williamstown,Gloucester,New Jersey
08095,Winslow,Camden,New Jersey
08096,Deptford,Gloucester,New Jersey
08096,Woodbury,Gloucester,New Jersey
08097,Woodbury Heights,Gloucester,New Jersey
08098,Woodstown,Salem,New Jersey
08099,Bellmawr,Camden,New Jersey
08101,Camden,Camden,New Jersey
08102,Camden,Camden,New Jersey
08103,Camden,Camden,New Jersey
08104,Camden,Camden,New Jersey
08104,Haddon Township,Camden,New Jersey
